customer_id,recency,frequency,monetary,R_score,F_score,M_score,segment,primary_country,total_transactions,unique_invoices,unique_products,first_purchase,last_purchase,customer_lifespan_days
14332,22,5,1917.41,4,4,4,Champions,UNITED KINGDOM,62,5,47,2010-10-19 13:01:00,2011-11-17 11:54:00,393
14333,67,1,415.2,3,1,2,Potential Loyalists,UNITED KINGDOM,15,1,15,2011-10-03 10:38:00,2011-10-03 10:38:00,0
14334,16,12,4318.48,5,5,5,Champions,UNITED KINGDOM,258,12,148,2010-05-20 10:04:00,2011-11-23 10:01:00,551
14335,15,2,454.86,5,2,2,Potential Loyalists,GERMANY,60,2,55,2011-09-04 13:07:00,2011-11-23 13:41:00,80
14336,16,4,1614.91,5,3,4,Big Spenders,UNITED KINGDOM,90,4,77,2011-03-08 16:48:00,2011-11-23 11:40:00,259
14338,160,3,928.1,3,3,3,Loyal Customers,UNITED KINGDOM,50,3,43,2010-06-21 10:32:00,2011-07-01 14:08:00,375
14339,242,2,620.27,2,2,3,At Risk,UNITED KINGDOM,23,2,21,2010-10-07 08:50:00,2011-04-11 11:06:00,186
14340,218,1,134.7,2,1,1,Lost,UNITED KINGDOM,6,1,6,2011-05-05 09:44:00,2011-05-05 09:44:00,0
14341,44,18,4452.02,4,5,5,Champions,UNITED KINGDOM,265,18,185,2009-12-01 12:20:00,2011-10-25 15:48:00,693
14342,20,6,918.44,4,4,3,Champions,UNITED KINGDOM,33,6,27,2010-08-24 13:03:00,2011-11-18 13:21:00,451
14343,420,4,1079.66,1,3,3,At Risk,UNITED KINGDOM,234,4,193,2010-01-18 16:47:00,2010-10-14 13:05:00,268
14344,126,20,2993.05,3,5,5,Big Spenders,UNITED KINGDOM,230,20,140,2010-03-23 15:47:00,2011-08-04 13:51:00,498
14345,38,1,108.98,4,1,1,Potential Loyalists,UNITED KINGDOM,6,1,6,2011-11-01 09:51:00,2011-11-01 09:51:00,0
14346,120,5,2315.75,3,4,4,Big Spenders,UNITED KINGDOM,146,5,123,2010-07-30 10:44:00,2011-08-11 09:47:00,376
14347,736,1,82.6,1,1,1,Lost,UNITED KINGDOM,6,1,6,2009-12-03 10:49:00,2009-12-03 10:49:00,0
14348,259,1,409.57,2,1,2,Lost,UNITED KINGDOM,18,1,18,2011-03-24 16:23:00,2011-03-24 16:23:00,0
14349,9,1,133.5,5,1,1,Potential Loyalists,UNITED KINGDOM,31,1,31,2011-11-29 15:39:00,2011-11-29 15:39:00,0
14350,273,3,972.03,2,3,3,At Risk,UNITED KINGDOM,59,3,55,2010-10-05 15:52:00,2011-03-10 14:14:00,155
14351,164,1,51.0,3,1,1,Potential Loyalists,UNITED KINGDOM,1,1,1,2011-06-28 11:56:00,2011-06-28 11:56:00,0
14352,156,4,1078.96,3,3,3,Loyal Customers,UNITED KINGDOM,47,4,44,2011-03-11 14:58:00,2011-07-05 15:41:00,116
14353,214,3,376.5,2,3,2,At Risk,UNITED KINGDOM,25,3,18,2010-10-04 12:38:00,2011-05-08 16:06:00,216
14354,5,2,163.62,5,2,1,Potential Loyalists,UNITED KINGDOM,9,2,9,2011-11-09 15:36:00,2011-12-04 11:32:00,24
14355,365,3,840.05,2,3,3,At Risk,UNITED KINGDOM,60,3,57,2010-03-22 15:08:00,2010-12-09 12:16:00,261
14356,79,2,701.23,3,2,3,Potential Loyalists,UNITED KINGDOM,33,2,33,2011-09-19 14:43:00,2011-09-21 09:18:00,1
14357,42,1,225.12,4,1,1,Potential Loyalists,UNITED KINGDOM,40,1,39,2011-10-27 16:23:00,2011-10-27 16:23:00,0
14358,388,2,400.06,2,2,2,At Risk,UNITED KINGDOM,25,2,21,2010-10-07 17:26:00,2010-11-15 15:51:00,38
14359,18,3,912.18,5,3,3,Loyal Customers,UNITED KINGDOM,55,3,44,2011-09-13 09:03:00,2011-11-20 13:17:00,68
14360,31,4,2118.03,4,3,4,Big Spenders,UNITED KINGDOM,117,4,104,2011-09-06 11:58:00,2011-11-08 09:12:00,62
14361,578,1,214.71,1,1,1,Lost,UNITED KINGDOM,14,1,14,2010-05-10 12:29:00,2010-05-10 12:29:00,0
14362,21,1,151.5,4,1,1,Potential Loyalists,UNITED KINGDOM,37,1,37,2011-11-17 15:08:00,2011-11-17 15:08:00,0
14363,401,2,227.47,2,2,1,At Risk,UNITED KINGDOM,8,2,8,2010-09-14 14:39:00,2010-11-02 17:01:00,49
14364,108,8,3717.35,3,4,5,Big Spenders,UNITED KINGDOM,69,8,61,2011-05-12 12:56:00,2011-08-23 11:01:00,102
14365,394,2,634.68,2,2,3,At Risk,UNITED KINGDOM,51,2,50,2010-01-27 09:44:00,2010-11-10 09:52:00,287
14366,524,1,136.0,1,1,1,Lost,UNITED KINGDOM,1,1,1,2010-07-02 17:23:00,2010-07-02 17:23:00,0
14367,7,16,9227.82,5,5,5,Champions,UNITED KINGDOM,521,16,270,2011-03-08 14:12:00,2011-12-01 13:19:00,267
14368,319,1,155.0,2,1,1,Lost,UNITED KINGDOM,8,1,8,2011-01-24 09:52:00,2011-01-24 09:52:00,0
14369,641,2,469.13,1,2,2,At Risk,UNITED KINGDOM,26,2,24,2010-02-16 10:28:00,2010-03-07 15:47:00,19
14370,450,6,1175.78,1,4,3,At Risk,UNITED KINGDOM,44,6,37,2010-02-01 08:35:00,2010-09-15 10:53:00,226
14371,294,1,100.5,2,1,1,Lost,UNITED KINGDOM,4,1,4,2011-02-17 16:35:00,2011-02-17 16:35:00,0
14372,442,2,860.08,1,2,3,At Risk,UNITED KINGDOM,38,2,36,2010-04-19 15:57:00,2010-09-22 16:17:00,156
14373,357,1,76.55,2,1,1,Lost,UNITED KINGDOM,4,1,4,2010-12-16 15:40:00,2010-12-16 15:40:00,0
14374,540,1,108.0,1,1,1,Lost,UNITED KINGDOM,7,1,7,2010-06-16 14:25:00,2010-06-16 14:25:00,0
14375,184,3,1106.82,3,3,3,Loyal Customers,UNITED KINGDOM,205,3,176,2010-06-16 14:34:00,2011-06-07 13:44:00,355
14376,682,1,215.46,1,1,1,Lost,UNITED KINGDOM,18,1,17,2010-01-25 15:36:00,2010-01-25 15:36:00,0
14377,190,2,617.05,2,2,3,At Risk,UNITED KINGDOM,11,2,11,2011-03-22 13:38:00,2011-06-01 13:32:00,70
14378,621,1,131.25,1,1,1,Lost,UNITED KINGDOM,9,1,9,2010-03-28 12:22:00,2010-03-28 12:22:00,0
14379,43,4,1265.16,4,3,4,Big Spenders,UNITED KINGDOM,128,4,93,2010-08-16 15:31:00,2011-10-26 16:43:00,436
14380,681,1,48.96,1,1,1,Lost,UNITED KINGDOM,1,1,1,2010-01-26 17:11:00,2010-01-26 17:11:00,0
14381,51,2,625.94,4,2,3,Potential Loyalists,UNITED KINGDOM,112,2,104,2010-09-14 16:15:00,2011-10-18 17:10:00,399
14382,25,2,1193.63,4,2,3,Potential Loyalists,UNITED KINGDOM,279,2,227,2010-11-14 16:32:00,2011-11-13 16:18:00,363
14383,37,3,1247.69,4,3,4,Big Spenders,UNITED KINGDOM,59,3,49,2011-06-29 10:18:00,2011-11-01 15:53:00,125
14384,500,1,58.5,1,1,1,Lost,UNITED KINGDOM,3,1,3,2010-07-27 09:53:00,2010-07-27 09:53:00,0
14385,8,3,202.11,5,3,1,Loyal Customers,UNITED KINGDOM,14,3,13,2011-11-16 11:55:00,2011-11-30 15:36:00,14
14386,296,1,142.4,2,1,1,Lost,UNITED KINGDOM,7,1,7,2011-02-16 09:45:00,2011-02-16 09:45:00,0
14387,32,3,1727.6,4,3,4,Big Spenders,UNITED KINGDOM,139,3,125,2011-08-22 14:13:00,2011-11-07 12:29:00,76
14388,9,16,6388.2,5,5,5,Champions,UNITED KINGDOM,393,16,184,2010-01-20 11:54:00,2011-11-29 13:32:00,678
14389,64,5,1898.01,3,4,4,Big Spenders,UNITED KINGDOM,87,5,48,2010-04-28 14:57:00,2011-10-05 15:17:00,525
14390,9,13,6150.03,5,5,5,Champions,UNITED KINGDOM,459,13,197,2010-10-10 14:30:00,2011-11-29 13:49:00,414
14391,576,1,135.6,1,1,1,Lost,UNITED KINGDOM,14,1,14,2010-05-12 09:42:00,2010-05-12 09:42:00,0
14392,431,1,266.4,1,1,1,Lost,UNITED KINGDOM,14,1,14,2010-10-03 12:56:00,2010-10-03 12:56:00,0
14393,217,1,67.95,2,1,1,Lost,UNITED KINGDOM,5,1,5,2011-05-05 18:16:00,2011-05-05 18:16:00,0
14394,564,1,93.8,1,1,1,Lost,UNITED KINGDOM,6,1,6,2010-05-24 10:43:00,2010-05-24 10:43:00,0
14395,1,20,7801.93,5,5,5,Champions,UNITED KINGDOM,779,20,320,2010-04-18 13:12:00,2011-12-07 14:34:00,598
14396,64,7,1969.38,3,4,4,Big Spenders,UNITED KINGDOM,249,7,202,2009-12-02 14:21:00,2011-10-05 16:09:00,672
14397,2,19,2612.96,5,5,4,Champions,UNITED KINGDOM,87,19,18,2011-05-10 12:25:00,2011-12-07 09:22:00,210
14398,400,2,707.79,2,2,3,At Risk,UNITED KINGDOM,53,2,50,2010-06-30 11:57:00,2010-11-03 13:46:00,126
14399,393,8,2108.21,2,4,4,At Risk,UNITED KINGDOM,192,8,119,2010-02-03 13:09:00,2010-11-10 13:23:00,280
14400,148,3,1732.47,3,3,4,Big Spenders,UNITED KINGDOM,73,3,71,2010-03-18 12:11:00,2011-07-13 15:50:00,482
14401,3,22,6795.9,5,5,5,Champions,UNITED KINGDOM,266,22,171,2009-12-14 13:22:00,2011-12-05 13:30:00,721
14402,651,1,285.6,1,1,2,Lost,UNITED KINGDOM,8,1,8,2010-02-25 13:20:00,2010-02-25 13:20:00,0
14403,129,6,1880.51,3,4,4,Big Spenders,UNITED KINGDOM,25,6,20,2010-03-10 14:00:00,2011-08-01 12:57:00,508
14404,33,13,2724.13,4,5,4,Champions,UNITED KINGDOM,181,13,123,2009-12-20 14:40:00,2011-11-06 12:30:00,685
14405,386,1,195.0,2,1,1,Lost,UNITED KINGDOM,2,1,2,2010-11-18 11:40:00,2010-11-18 11:40:00,0
14406,118,1,156.75,3,1,1,Potential Loyalists,UNITED KINGDOM,8,1,8,2011-08-12 16:54:00,2011-08-12 16:54:00,0
14407,106,5,2142.73,3,4,4,Big Spenders,UNITED KINGDOM,72,5,66,2011-03-08 11:59:00,2011-08-24 14:02:00,169
14408,10,11,4102.27,5,5,5,Champions,UNITED KINGDOM,128,11,63,2009-12-07 12:18:00,2011-11-29 11:41:00,721
14409,70,9,3427.29,3,5,5,Big Spenders,UNITED KINGDOM,104,9,76,2010-05-21 16:45:00,2011-09-29 18:18:00,496
14410,91,11,2630.9,3,5,4,Big Spenders,UNITED KINGDOM,384,11,306,2010-09-28 15:46:00,2011-09-08 15:08:00,344
14411,310,1,1063.0,2,1,3,Lost,UNITED KINGDOM,14,1,14,2011-02-02 10:56:00,2011-02-02 10:56:00,0
14412,42,3,1426.19,4,3,4,Big Spenders,UNITED KINGDOM,84,3,75,2010-10-11 12:33:00,2011-10-28 10:45:00,381
14413,361,4,764.52,2,3,3,At Risk,UNITED KINGDOM,96,4,93,2010-01-19 14:27:00,2010-12-12 13:37:00,326
14414,91,8,2399.33,3,4,4,Big Spenders,UNITED KINGDOM,118,8,99,2010-11-30 10:12:00,2011-09-09 12:09:00,283
14415,0,23,11980.09,5,5,5,Champions,UNITED KINGDOM,1234,23,445,2009-12-16 14:08:00,2011-12-08 14:38:00,722
14416,21,2,490.22,4,2,2,Potential Loyalists,UNITED KINGDOM,14,2,13,2011-10-28 15:10:00,2011-11-17 15:22:00,20
14417,387,1,524.65,2,1,2,Lost,UNITED KINGDOM,117,1,106,2010-11-17 10:55:00,2010-11-17 10:55:00,0
14418,3,3,1937.25,5,3,4,Big Spenders,UNITED KINGDOM,124,3,114,2011-08-23 17:18:00,2011-12-06 11:39:00,104
14419,10,7,1254.64,5,4,4,Champions,UNITED KINGDOM,225,7,118,2010-11-22 11:09:00,2011-11-29 11:22:00,372
14420,98,4,1639.17,3,3,4,Big Spenders,UNITED KINGDOM,93,4,85,2010-01-17 12:41:00,2011-09-01 18:07:00,592
14421,56,6,2469.37,4,4,4,Champions,UNITED KINGDOM,96,6,72,2010-01-17 11:30:00,2011-10-13 13:24:00,634
14422,0,19,10271.52,5,5,5,Champions,UNITED KINGDOM,552,19,317,2009-12-17 12:12:00,2011-12-09 11:26:00,721
14423,217,3,916.61,2,3,3,At Risk,UNITED KINGDOM,15,3,12,2010-01-14 11:49:00,2011-05-05 15:12:00,476
14424,17,1,322.08,5,1,2,Potential Loyalists,UNITED KINGDOM,1,1,1,2011-11-22 11:48:00,2011-11-22 11:48:00,0
14425,434,3,661.39,1,3,3,At Risk,UNITED KINGDOM,39,3,35,2009-12-02 11:31:00,2010-10-01 10:24:00,302
14426,23,17,11727.94,4,5,5,Champions,UNITED KINGDOM,604,17,452,2010-03-04 14:36:00,2011-11-16 12:25:00,621
14427,49,4,1263.52,4,3,4,Big Spenders,UNITED KINGDOM,44,4,43,2010-03-18 09:49:00,2011-10-20 14:23:00,581
14428,6,5,1224.06,5,4,4,Champions,UNITED KINGDOM,137,5,108,2011-01-18 16:39:00,2011-12-02 13:17:00,317
14429,403,1,516.28,2,1,2,Lost,UNITED KINGDOM,22,1,22,2010-11-01 10:08:00,2010-11-01 10:08:00,0
14430,511,3,1220.9,1,3,4,At Risk,UNITED KINGDOM,35,3,29,2010-04-11 15:59:00,2010-07-16 11:35:00,95
14431,302,4,2614.2,2,3,4,At Risk,UNITED KINGDOM,81,4,72,2010-01-21 10:49:00,2011-02-10 10:40:00,384
14432,9,6,2248.5,5,4,4,Champions,UNITED KINGDOM,377,6,256,2011-09-11 14:09:00,2011-11-30 08:04:00,79
14433,465,1,280.7,1,1,1,Lost,UNITED KINGDOM,74,1,72,2010-08-31 12:35:00,2010-08-31 12:35:00,0
14434,21,6,1372.8,4,4,4,Champions,UNITED KINGDOM,12,6,3,2011-09-28 15:31:00,2011-11-18 08:56:00,50
14435,501,1,90.42,1,1,1,Lost,UNITED KINGDOM,3,1,3,2010-07-26 12:33:00,2010-07-26 12:33:00,0
14436,98,2,271.7,3,2,1,Potential Loyalists,UNITED KINGDOM,11,2,11,2010-06-04 11:32:00,2011-09-02 10:13:00,454
14437,365,5,873.34,2,4,3,At Risk,UNITED KINGDOM,42,5,34,2010-05-05 12:20:00,2010-12-09 09:27:00,217
14438,305,1,131.9,2,1,1,Lost,UNITED KINGDOM,9,1,9,2011-02-06 14:56:00,2011-02-06 14:56:00,0
14439,319,5,9443.04,2,4,5,At Risk,GREECE,129,5,105,2010-01-21 14:01:00,2011-01-24 11:39:00,367
14440,7,13,5982.03,5,5,5,Champions,UNITED KINGDOM,128,13,63,2009-12-02 12:13:00,2011-12-01 15:42:00,729
14441,0,11,4611.69,5,5,5,Champions,UNITED KINGDOM,154,11,103,2010-01-18 10:40:00,2011-12-09 09:07:00,689
14442,204,7,5367.02,2,4,5,At Risk,CHANNEL ISLANDS,183,7,128,2010-01-18 12:59:00,2011-05-19 11:36:00,485
14443,53,5,2082.97,4,4,4,Champions,UNITED KINGDOM,133,5,119,2010-11-25 14:18:00,2011-10-17 10:10:00,325
14444,455,1,120.44,1,1,1,Lost,UNITED KINGDOM,11,1,11,2010-09-09 18:56:00,2010-09-09 18:56:00,0
14445,455,1,221.65,1,1,1,Lost,UNITED KINGDOM,32,1,32,2010-09-10 11:09:00,2010-09-10 11:09:00,0
14446,0,5,1195.48,5,4,3,Champions,UNITED KINGDOM,318,5,258,2010-11-18 12:08:00,2011-12-09 11:34:00,385
14447,18,6,1711.73,5,4,4,Champions,UNITED KINGDOM,106,6,81,2010-11-04 13:32:00,2011-11-21 08:28:00,381
14448,8,2,375.35,5,2,2,Potential Loyalists,UNITED KINGDOM,20,2,20,2010-12-10 17:26:00,2011-11-30 13:50:00,354
14449,18,8,2230.96,5,4,4,Champions,UNITED KINGDOM,483,8,301,2010-09-29 13:15:00,2011-11-21 12:06:00,417
14450,180,7,1128.44,3,4,3,Loyal Customers,UNITED KINGDOM,76,7,47,2010-04-08 12:09:00,2011-06-12 10:46:00,429
14451,59,12,3258.68,3,5,5,Big Spenders,UNITED KINGDOM,512,12,245,2010-01-17 10:35:00,2011-10-10 13:38:00,631
14452,10,4,658.95,5,3,3,Loyal Customers,UNITED KINGDOM,129,4,108,2010-07-06 13:13:00,2011-11-29 12:06:00,510
14453,189,1,119.93,2,1,1,Lost,UNITED KINGDOM,22,1,22,2011-06-02 14:15:00,2011-06-02 14:15:00,0
14454,375,5,977.3,2,4,3,At Risk,UNITED KINGDOM,110,5,93,2009-12-06 12:56:00,2010-11-28 13:26:00,357
14455,431,4,617.72,1,3,3,At Risk,UNITED KINGDOM,77,4,65,2010-08-01 13:26:00,2010-10-03 15:48:00,63
14456,4,9,3014.32,5,5,5,Champions,UNITED KINGDOM,945,9,579,2011-07-20 13:06:00,2011-12-04 13:59:00,137
14457,310,1,113.64,2,1,1,Lost,UNITED KINGDOM,4,1,4,2011-02-02 09:39:00,2011-02-02 09:39:00,0
14458,380,1,219.27,2,1,1,Lost,UNITED KINGDOM,45,1,45,2010-11-24 12:43:00,2010-11-24 12:43:00,0
14459,154,2,5375.74,3,2,5,Big Spenders,UNITED KINGDOM,113,2,113,2010-02-26 13:26:00,2011-07-07 13:35:00,496
14460,109,9,1093.5,3,5,3,Loyal Customers,UNITED KINGDOM,42,9,33,2009-12-15 19:06:00,2011-08-21 14:19:00,613
14461,147,13,6676.52,3,5,5,Big Spenders,UNITED KINGDOM,635,13,514,2010-01-18 12:48:00,2011-07-14 17:11:00,542
14462,65,12,2237.81,3,5,4,Big Spenders,UNITED KINGDOM,280,12,181,2010-10-03 14:13:00,2011-10-04 15:55:00,366
14463,97,4,786.57,3,3,3,Loyal Customers,UNITED KINGDOM,8,4,7,2010-07-28 11:35:00,2011-09-02 15:20:00,401
14464,567,2,111.0,1,2,1,At Risk,UNITED KINGDOM,4,2,4,2010-03-22 15:20:00,2010-05-20 18:00:00,59
14465,246,11,3925.85,2,5,5,At Risk,UNITED KINGDOM,193,11,128,2010-01-07 15:03:00,2011-04-07 12:38:00,454
14466,28,13,4267.15,4,5,5,Champions,UNITED KINGDOM,206,13,77,2009-12-13 15:44:00,2011-11-10 14:07:00,696
14467,17,12,2203.24,5,5,4,Champions,UNITED KINGDOM,303,12,144,2009-12-02 12:44:00,2011-11-22 12:48:00,720
14468,733,1,204.24,1,1,1,Lost,UNITED KINGDOM,12,1,12,2009-12-06 12:21:00,2009-12-06 12:21:00,0
14469,415,4,2093.46,1,3,4,At Risk,UNITED KINGDOM,145,4,120,2010-01-29 11:12:00,2010-10-19 14:30:00,263
14470,11,3,712.04,5,3,3,Loyal Customers,UNITED KINGDOM,60,3,56,2010-10-05 12:39:00,2011-11-28 10:31:00,418
14471,590,2,400.95,1,2,2,At Risk,UNITED KINGDOM,41,2,38,2009-12-07 12:26:00,2010-04-27 17:12:00,141
14472,103,9,2118.72,3,5,4,Big Spenders,UNITED KINGDOM,309,9,173,2010-01-19 13:09:00,2011-08-28 11:01:00,585
14473,73,2,234.34,3,2,1,Potential Loyalists,UNITED KINGDOM,7,2,7,2011-03-02 13:56:00,2011-09-26 15:10:00,208
14474,45,2,1258.89,4,2,4,Big Spenders,UNITED KINGDOM,127,2,122,2010-05-09 12:12:00,2011-10-24 13:26:00,533
14475,71,4,1151.15,3,3,3,Loyal Customers,UNITED KINGDOM,48,4,40,2010-10-27 09:20:00,2011-09-29 10:46:00,337
14476,256,1,193.0,2,1,1,Lost,UNITED KINGDOM,17,1,17,2011-03-27 15:39:00,2011-03-27 15:39:00,0
14477,19,7,1969.6,4,4,4,Champions,UNITED KINGDOM,14,7,7,2010-01-04 15:41:00,2011-11-20 11:11:00,684
14478,381,4,1276.66,2,3,4,At Risk,UNITED KINGDOM,68,4,59,2009-12-01 13:20:00,2010-11-22 15:29:00,356
14479,253,4,1124.71,2,3,3,At Risk,UNITED KINGDOM,139,4,127,2009-12-06 13:48:00,2011-03-31 09:07:00,479
14480,10,4,1299.52,5,3,4,Big Spenders,UNITED KINGDOM,65,4,52,2009-12-21 16:32:00,2011-11-28 16:35:00,707
14481,164,5,2284.69,3,4,4,Big Spenders,UNITED KINGDOM,150,5,114,2010-01-31 12:43:00,2011-06-28 10:38:00,512
14482,17,12,4306.72,5,5,5,Champions,UNITED KINGDOM,244,12,185,2010-08-26 14:13:00,2011-11-21 13:14:00,451
14483,281,2,257.1,2,2,1,At Risk,UNITED KINGDOM,13,2,13,2009-12-03 10:16:00,2011-03-03 10:26:00,455
14484,49,4,1070.98,4,3,3,Loyal Customers,UNITED KINGDOM,53,4,47,2009-12-17 10:57:00,2011-10-20 14:11:00,672
14485,38,1,162.8,4,1,1,Potential Loyalists,UNITED KINGDOM,46,1,44,2011-11-01 12:25:00,2011-11-01 12:25:00,0
14486,511,2,175.5,1,2,1,At Risk,UNITED KINGDOM,6,2,4,2010-06-04 10:30:00,2010-07-16 09:42:00,41
14487,26,7,1266.27,4,4,4,Champions,UNITED KINGDOM,168,7,129,2010-11-25 13:36:00,2011-11-13 12:17:00,352
14488,67,1,1064.28,3,1,3,Potential Loyalists,UNITED KINGDOM,46,1,46,2011-10-03 09:30:00,2011-10-03 09:30:00,0
14489,206,4,1574.93,2,3,4,At Risk,UNITED KINGDOM,100,4,65,2010-04-06 09:52:00,2011-05-16 14:51:00,405
14490,405,2,1273.47,2,2,4,At Risk,UNITED KINGDOM,80,2,72,2010-10-07 11:36:00,2010-10-29 15:04:00,22
14491,174,2,340.93,3,2,2,Potential Loyalists,UNITED KINGDOM,17,2,17,2010-12-02 12:10:00,2011-06-17 15:22:00,197
14492,429,7,1921.91,1,4,4,At Risk,UNITED KINGDOM,92,7,70,2010-03-30 14:23:00,2010-10-05 13:21:00,188
14493,6,10,5087.86,5,5,5,Champions,UNITED KINGDOM,355,10,292,2010-03-08 08:33:00,2011-12-02 16:14:00,634
14494,25,3,401.46,4,3,2,Loyal Customers,UNITED KINGDOM,17,3,17,2009-12-08 13:25:00,2011-11-14 09:21:00,705
14495,50,3,174.8,4,3,1,Loyal Customers,UNITED KINGDOM,7,3,7,2010-02-18 08:49:00,2011-10-20 12:28:00,609
14496,311,7,2363.89,2,4,4,At Risk,UNITED KINGDOM,106,7,64,2010-03-16 13:15:00,2011-02-01 09:01:00,321
14497,308,2,697.06,2,2,3,At Risk,UNITED KINGDOM,40,2,40,2010-02-04 09:59:00,2011-02-03 17:01:00,364
14498,42,10,3900.83,4,5,5,Champions,UNITED KINGDOM,369,10,276,2010-06-07 16:05:00,2011-10-28 12:09:00,507
14499,25,7,2101.79,4,4,4,Champions,UNITED KINGDOM,311,7,199,2010-08-27 11:57:00,2011-11-13 13:01:00,443
14500,87,3,356.85,3,3,2,Loyal Customers,UNITED KINGDOM,7,3,6,2011-06-03 10:08:00,2011-09-12 16:45:00,101
14501,183,2,251.21,3,2,1,Potential Loyalists,UNITED KINGDOM,10,2,9,2011-01-24 10:43:00,2011-06-09 12:02:00,136
14502,19,11,2426.79,4,5,4,Champions,UNITED KINGDOM,607,11,367,2011-01-30 15:52:00,2011-11-20 11:50:00,293
14503,2,6,3543.26,5,4,5,Champions,UNITED KINGDOM,164,6,113,2011-06-14 10:00:00,2011-12-06 13:30:00,175
14504,46,4,673.26,4,3,3,Loyal Customers,UNITED KINGDOM,107,4,85,2011-03-06 14:38:00,2011-10-23 16:00:00,231
14505,16,19,11873.08,5,5,5,Champions,UNITED KINGDOM,1573,19,897,2009-12-09 14:48:00,2011-11-22 15:45:00,713
14506,16,7,2960.25,5,4,5,Champions,UNITED KINGDOM,398,7,251,2010-04-19 08:27:00,2011-11-22 13:02:00,582
14507,23,11,3216.74,4,5,5,Champions,UNITED KINGDOM,258,11,182,2009-12-10 17:04:00,2011-11-16 12:21:00,705
14508,21,5,822.92,4,4,3,Champions,UNITED KINGDOM,177,5,142,2010-06-17 13:02:00,2011-11-17 19:48:00,518
14509,533,1,110.95,1,1,1,Lost,UNITED KINGDOM,25,1,25,2010-06-23 13:21:00,2010-06-23 13:21:00,0
14510,375,3,979.85,2,3,3,At Risk,UNITED KINGDOM,75,3,67,2010-09-29 13:35:00,2010-11-29 12:46:00,60
14511,10,5,1314.81,5,4,4,Champions,UNITED KINGDOM,68,5,53,2011-07-29 12:13:00,2011-11-28 17:05:00,122
14512,187,7,1215.97,3,4,4,Big Spenders,UNITED KINGDOM,79,7,55,2009-12-07 13:49:00,2011-06-05 12:39:00,544
14513,100,6,788.01,3,4,3,Loyal Customers,UNITED KINGDOM,19,6,15,2010-05-20 17:57:00,2011-08-31 11:25:00,467
14514,60,9,4380.04,3,5,5,Big Spenders,UNITED KINGDOM,319,9,212,2009-12-13 13:21:00,2011-10-09 16:05:00,665
14515,17,12,3724.06,5,5,5,Champions,UNITED KINGDOM,173,12,109,2010-06-07 12:37:00,2011-11-22 11:37:00,532
14516,515,1,151.17,1,1,1,Lost,UNITED KINGDOM,35,1,35,2010-07-11 14:07:00,2010-07-11 14:07:00,0
14517,32,2,330.45,4,2,2,Potential Loyalists,UNITED KINGDOM,18,2,17,2011-07-21 11:42:00,2011-11-06 14:20:00,108
14518,63,1,174.37,3,1,1,Potential Loyalists,UNITED KINGDOM,16,1,16,2011-10-06 14:43:00,2011-10-06 14:43:00,0
14519,683,2,203.14,1,2,1,At Risk,UNITED KINGDOM,38,2,38,2009-12-11 10:40:00,2010-01-25 11:18:00,45
14520,1,2,270.6,5,2,1,Potential Loyalists,UNITED KINGDOM,4,2,3,2011-02-22 09:15:00,2011-12-08 09:46:00,289
14521,490,1,199.45,1,1,1,Lost,UNITED KINGDOM,17,1,17,2010-08-05 16:35:00,2010-08-05 16:35:00,0
14522,23,8,1748.42,4,4,4,Champions,UNITED KINGDOM,45,8,34,2010-01-24 13:55:00,2011-11-15 13:24:00,659
14523,107,1,241.09,3,1,1,Potential Loyalists,UNITED KINGDOM,12,1,12,2011-08-23 13:13:00,2011-08-23 13:13:00,0
14524,31,13,2909.86,4,5,5,Champions,UNITED KINGDOM,322,13,250,2010-10-19 11:44:00,2011-11-08 12:29:00,385
14525,19,17,8018.59,4,5,5,Champions,UNITED KINGDOM,525,17,339,2009-12-13 14:01:00,2011-11-20 11:37:00,706
14526,388,1,258.65,2,1,1,Lost,UNITED KINGDOM,41,1,41,2010-11-15 13:32:00,2010-11-15 13:32:00,0
14527,2,121,27191.1,5,5,5,Champions,UNITED KINGDOM,2635,121,605,2009-12-02 12:06:00,2011-12-07 12:19:00,735
14528,36,1,364.22,4,1,2,Potential Loyalists,UNITED KINGDOM,18,1,18,2011-11-02 17:09:00,2011-11-02 17:09:00,0
14529,59,3,578.61,3,3,2,Loyal Customers,UNITED KINGDOM,213,3,177,2011-08-21 14:10:00,2011-10-10 15:27:00,50
14530,25,16,6088.87,4,5,5,Champions,UNITED KINGDOM,473,16,269,2010-01-21 11:25:00,2011-11-14 10:38:00,661
14531,479,1,376.34,1,1,2,Lost,UNITED KINGDOM,29,1,29,2010-08-17 10:16:00,2010-08-17 10:16:00,0
14532,235,11,3845.78,2,5,5,At Risk,UNITED KINGDOM,314,11,209,2010-01-10 11:47:00,2011-04-17 13:05:00,462
14533,24,11,3466.37,4,5,5,Champions,UNITED KINGDOM,89,11,74,2010-04-08 12:13:00,2011-11-15 12:05:00,585
14534,2,26,6183.06,5,5,5,Champions,UNITED KINGDOM,713,26,436,2010-03-15 14:16:00,2011-12-07 12:19:00,631
14535,59,9,5961.89,3,5,5,Big Spenders,UNITED KINGDOM,823,9,588,2010-02-24 15:03:00,2011-10-10 15:39:00,593
14536,259,1,170.95,2,1,1,Lost,UNITED KINGDOM,18,1,18,2011-03-25 12:21:00,2011-03-25 12:21:00,0
